sp4,ind.unique,fruit.unique,date,IND,fruit_frsh,fruit_dry,N_seedfull,N_seedempty,N_capsules,dspr_frsh,dspr_dry,seed_frsh,seed_dry,testa_dry,dsprfrsh_n,dsprdry_n,seedfrsh_n,seeddry_n,testadry_n,lugar,sp6,family,genus,species,lifeform
ACAT,1,1,20100211,1,2.7129,2.4199,4,4,1,0.0659,0.0569,0.0482,0.0422,0.0149,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,2,20100211,1,2.6864,2.3285,6,2,NA,0.0835,0.0694,0.0613,0.0526,0.0164,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,2,20100211,1,2.6864,2.3285,6,2,NA,0.0946,0.0816,0.072,0.0627,0.0188,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,2,20100211,1,2.6864,2.3285,6,2,NA,0.0939,0.0785,0.0713,0.0603,0.018,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,2,20100211,1,2.6864,2.3285,6,2,NA,0.0923,0.0793,0.0695,0.0602,0.0191,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,3,20100211,1,2.5276,2.2055,1,4,NA,0.095,0.0818,0.0712,0.0617,0.02,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,4,20100211,1,2.3642,2.0452,3,3,NA,0.0884,0.0742,0.0631,0.054,0.0199,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,4,20100211,1,2.3642,2.0452,3,3,NA,0.0745,0.0648,0.0543,0.048,0.0169,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,4,20100211,1,2.3642,2.0452,3,3,NA,0.0881,0.0746,0.064,0.0547,0.0202,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,4,20100211,1,2.3642,2.0452,3,3,NA,0.0512,0.0417,0.0322,0.0268,0.0147,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,5,20100211,1,2.546,2.1934,5,1,NA,0.0871,0.0744,0.0634,0.0553,0.0193,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,5,20100211,1,2.546,2.1934,5,1,NA,0.0766,0.0656,0.0555,0.0485,0.0173,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,5,20100211,1,2.546,2.1934,5,1,NA,0.0952,0.0808,0.0714,0.061,0.0195,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,1,5,20100211,1,2.546,2.1934,5,1,NA,0.0792,0.064,0.0572,0.0471,0.0168,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,1,20100211,2,2.6259,2.2897,7,1,1,0.0742,0.0653,0.0552,0.0494,0.0159,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,1,20100211,2,2.6259,2.2897,7,1,1,0.0893,0.0767,0.0678,0.0589,0.0177,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,1,20100211,2,2.6259,2.2897,7,1,1,0.0891,0.0754,0.0662,0.057,0.0185,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,1,20100211,2,2.6259,2.2897,7,1,1,0.0756,0.062,0.0534,0.0474,0.0148,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,2,20100211,2,2.9047,2.4438,7,0,NA,0.112,0.0882,0.0841,0.0666,0.0217,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,2,20100211,2,2.9047,2.4438,7,0,NA,0.1048,0.0838,0.0768,0.062,0.022,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,2,20100211,2,2.9047,2.4438,7,0,NA,0.1023,0.0857,0.076,0.0643,0.0215,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,2,20100211,2,2.9047,2.4438,7,0,NA,0.0996,0.0827,0.0737,0.062,0.0209,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,3,20100211,2,3.0701,2.6176,8,1,NA,0.0941,0.0789,0.0686,0.0578,0.0211,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,3,20100211,2,3.0701,2.6176,8,1,NA,0.078,0.0646,0.0548,0.0464,0.0185,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,3,20100211,2,3.0701,2.6176,8,1,NA,0.0845,0.0689,0.0619,0.0511,0.0176,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,3,20100211,2,3.0701,2.6176,8,1,NA,0.085,0.0726,0.0637,0.0548,0.0171,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,4,20100211,2,2.7383,2.3561,6,3,NA,0.0937,0.0786,0.0696,0.0592,0.0199,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,4,20100211,2,2.7383,2.3561,6,3,NA,0.0813,0.0688,0.0571,0.0492,0.0192,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,4,20100211,2,2.7383,2.3561,6,3,NA,0.0962,0.0819,0.0683,0.0589,0.0227,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,4,20100211,2,2.7383,2.3561,6,3,NA,0.0854,0.0718,0.0606,0.052,0.02,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,5,20100211,2,1.986,1.6199,4,2,NA,0.0857,0.0653,0.0632,0.0481,0.0174,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,5,20100211,2,1.986,1.6199,4,2,NA,0.1194,0.0956,0.0883,0.0706,0.0249,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,5,20100211,2,1.986,1.6199,4,2,NA,0.1177,0.0859,0.0706,0.0525,0.0332,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,2,5,20100211,2,1.986,1.6199,4,2,NA,0.1284,0.091,0.0966,0.0679,0.0228,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,1,20100217,3,2.3577,2.041,4,3,1,0.0972,0.0787,0.0733,0.0639,0.0144,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,1,20100217,3,2.3577,2.041,4,3,1,0.0915,0.077,0.0672,0.0589,0.0184,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,1,20100217,3,2.3577,2.041,4,3,1,0.099,0.0918,0.0747,0.0647,0.0263,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,1,20100217,3,2.3577,2.041,4,3,1,0.0804,0.0697,0.0589,0.0515,0.0177,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,2,20100217,3,2.327,2.0192,6,1,NA,0.0938,0.0823,0.0704,0.0624,0.0197,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,2,20100217,3,2.327,2.0192,6,1,NA,0.0933,0.0803,0.0688,0.0599,0.0204,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,2,20100217,3,2.327,2.0192,6,1,NA,0.0733,0.064,0.054,0.0474,0.0162,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,2,20100217,3,2.327,2.0192,6,1,NA,0.1006,0.0788,0.0751,0.066,0.0126,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,3,20100217,3,2.0288,1.7465,2,6,NA,0.0883,0.076,0.0642,0.0561,0.0199,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,3,20100217,3,2.0288,1.7465,2,6,NA,0.0921,0.0796,0.0673,0.0586,0.0207,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,4,20100217,3,2.1988,1.9125,2,9,NA,0.0624,0.0543,0.041,0.0359,0.018,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,4,20100217,3,2.1988,1.9125,2,9,NA,0.072,0.0623,0.0513,0.0443,0.0176,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,5,20100217,3,1.4595,1.2391,2,4,NA,0.0811,0.0688,0.053,0.0454,0.0234,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,3,5,20100217,3,1.4595,1.2391,2,4,NA,0.0704,0.059,0.0414,0.0351,0.0234,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,1,20100219,4,1.8923,1.6077,2,5,1,0.0803,0.0714,0.0575,0.0519,0.0195,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,1,20100219,4,1.8923,1.6077,2,5,1,0.0745,0.0665,0.0538,0.049,0.0177,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,2,20100219,4,1.557,1.3321,1,3,NA,0.0879,0.0756,0.0641,0.0559,0.0197,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,3,20100219,4,1.685,1.4554,3,4,NA,0.0908,0.0778,0.0666,0.0583,0.0191,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,3,20100219,4,1.685,1.4554,3,4,NA,0.0902,0.0764,0.0663,0.0573,0.0191,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,3,20100219,4,1.685,1.4554,3,4,NA,0.0462,0.0397,0.0284,0.0251,0.015,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,4,20100219,4,1.5352,1.3076,1,5,NA,0.0894,0.0676,0.0619,0.0455,0.0213,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,5,20100219,4,1.9346,1.671,3,3,NA,0.0925,0.0828,0.0668,0.0589,0.0241,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,5,20100219,4,1.9346,1.671,3,3,NA,0.1011,0.0857,0.0742,0.0658,0.0202,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,4,5,20100219,4,1.9346,1.671,3,3,NA,0.1015,0.0887,0.0761,0.0675,0.0212,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,1,20100219,5,2.129,1.8229,3,4,1,0.0761,0.0661,0.0533,0.0468,0.0191,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,1,20100219,5,2.129,1.8229,3,4,1,0.0857,0.0747,0.0651,0.057,0.0176,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,1,20100219,5,2.129,1.8229,3,4,1,0.0936,0.08,0.071,0.0618,0.0177,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,2,20100219,5,1.241,1.064,1,2,NA,0.0826,0.0728,0.0607,0.0539,0.0186,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,3,20100219,5,1.3752,1.1814,1,4,NA,0.0382,0.0329,0.0207,0.0183,0.0147,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,4,20100219,5,1.1881,1.0174,2,3,NA,0.0834,0.0704,0.0624,0.0531,0.0171,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,4,20100219,5,1.1881,1.0174,2,3,NA,0.0668,0.0562,0.0448,0.0382,0.0178,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ACAT,5,5,20100219,5,1.6845,1.4327,1,5,NA,0.0689,0.0586,0.0502,0.0437,0.0147,1,1,1,1,1,unknown,ACACTI,Fabaceae-Mimosoideae,Acacia,tenuifolia,V
ADEP,1,1,20041222,2,12.0428,9.3252,11,4,NA,0.4791,0.2198,0.3433,0.1503,0.0695,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,1,1,20041222,2,12.0428,9.3252,11,4,NA,0.4796,0.2398,0.3483,0.1685,0.0713,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,1,1,20041222,2,12.0428,9.3252,11,4,NA,0.5411,0.2438,0.4028,0.1718,0.072,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,1,1,20041222,2,12.0428,9.3252,11,4,NA,0.4575,0.256,0.3255,0.1795,0.0765,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,1,20041229,1,30.56,12.0497,15,0,NA,0.5465,0.2122,0.3606,0.14,0.0722,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,1,20041229,1,30.56,12.0497,15,0,NA,0.6267,0.2533,0.4539,0.1758,0.0775,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,1,20041229,1,30.56,12.0497,15,0,NA,0.6274,0.2545,0.4285,0.1708,0.0837,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,1,20041229,1,30.56,12.0497,15,0,NA,0.4556,0.1886,0.3153,0.1242,0.0647,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,2,20041229,1,13.2937,11.0441,16,0,NA,0.2799,0.2433,0.2016,0.1754,0.0679,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,2,20041229,1,13.2937,11.0441,16,0,NA,0.3077,0.2664,0.2209,0.1935,0.0729,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,2,20041229,1,13.2937,11.0441,16,0,NA,0.2992,0.2542,0.215,0.1851,0.0691,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,2,20041229,1,13.2937,11.0441,16,0,NA,0.3058,0.2631,0.2208,0.1916,0.067,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,3,20041229,1,21.108,12.0722,16,0,NA,0.5772,0.2446,0.4104,0.1674,0.0772,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,3,20041229,1,21.108,12.0722,16,0,NA,0.5459,0.2423,0.3982,0.1693,0.073,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,3,20041229,1,21.108,12.0722,16,0,NA,0.482,0.2273,0.345,0.1564,0.0709,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,3,20041229,1,21.108,12.0722,16,0,NA,0.5208,0.2522,0.3692,0.1746,0.0776,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,4,20041229,1,14.8357,11.4878,15,0,NA,0.3027,0.2453,0.2182,0.1773,0.068,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,4,20041229,1,14.8357,11.4878,15,0,NA,0.3032,0.2406,0.2124,0.1714,0.0695,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,4,20041229,1,14.8357,11.4878,15,0,NA,0.3446,0.2193,0.2447,0.1841,0.0354,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,2,4,20041229,1,14.8357,11.4878,15,0,NA,0.349,0.2657,0.2521,0.1921,0.0736,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,3,1,20090127,1,4.208,3.8348,5,2,0,0.3983,0.3598,0.1762,0.1627,0.0639,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,3,1,20090127,1,4.208,3.8348,5,2,0,0.3779,0.3416,0.1655,0.1519,0.0596,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,3,1,20090127,1,4.208,3.8348,5,2,0,0.3997,0.2123,0.1633,0.1579,0.0544,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,3,1,20090127,1,4.208,3.8348,5,2,0,0.3932,0.3648,0.1755,0.1667,0.0636,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,1,20090304,1,10.4652,NA,14,1,NA,0.453,NA,0.0197,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,1,20090304,1,10.4652,NA,14,1,NA,0.4769,NA,0.2025,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,1,20090304,1,10.4652,NA,14,1,NA,0.4558,NA,0.1927,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,1,20090304,1,10.4652,NA,14,1,NA,0.4817,NA,0.1973,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,2,20090304,1,8.0292,NA,14,0,NA,0.4729,NA,0.2047,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,2,20090304,1,8.0292,NA,14,0,NA,0.4972,NA,0.2038,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,2,20090304,1,8.0292,NA,14,0,NA,0.4229,NA,0.171,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,2,20090304,1,8.0292,NA,14,0,NA,0.4548,NA,0.1912,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,3,20090304,1,11.9068,NA,15,0,NA,0.4659,NA,0.2028,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,3,20090304,1,11.9068,NA,15,0,NA,0.4963,NA,0.2196,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,3,20090304,1,11.9068,NA,15,0,NA,0.4332,NA,0.1946,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,4,3,20090304,1,11.9068,NA,15,0,NA,0.2823,NA,0.0404,NA,NA,1,1,1,1,1,BCI,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,1,20100304,-9,NA,NA,4,0,NA,0.6437,0.563,0.2292,0.224,0.1141,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,1,20100304,-9,NA,NA,4,0,NA,0.4696,0.4083,0.1608,0.1528,0.1014,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,1,20100304,-9,NA,NA,4,0,NA,0.6229,0.5434,0.2233,0.2154,0.1131,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,1,20100304,-9,NA,NA,4,0,NA,0.7288,0.4215,0.2489,0.1069,0.07,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,2,20100304,-9,NA,NA,4,0,NA,0.5914,0.509,0.2187,0.2097,0.0886,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,2,20100304,-9,NA,NA,4,0,NA,0.4202,0.3631,0.1111,0.1056,0.1023,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,2,20100304,-9,NA,NA,4,0,NA,0.5611,0.4838,0.1627,0.1564,0.1064,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,2,20100304,-9,NA,NA,4,0,NA,0.4796,0.3919,0.1334,0.1199,0.0939,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,3,20100304,-9,NA,NA,4,0,NA,0.4855,0.4229,0.1938,0.1838,0.0913,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,3,20100304,-9,NA,NA,4,0,NA,0.5566,0.4874,0.2163,0.2077,0.0979,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,3,20100304,-9,NA,NA,4,0,NA,0.494,0.456,0.1296,0.1234,0.0895,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,3,20100304,-9,NA,NA,4,0,NA,0.4988,0.4332,0.1741,0.1661,0.0826,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,4,20100304,-9,NA,NA,4,0,NA,0.3484,0.2789,0.0981,0.0808,0.0686,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,4,20100304,-9,NA,NA,4,0,NA,0.5453,0.4802,0.2265,0.2143,0.1008,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,4,20100304,-9,NA,NA,4,0,NA,0.4775,0.4091,0.1652,0.154,0.0982,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,4,20100304,-9,NA,NA,4,0,NA,0.5157,0.4242,0.1428,0.1254,0.0922,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,5,20100304,-9,NA,NA,4,0,NA,0.6735,0.5411,0.2122,0.2059,0.0996,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,5,20100304,-9,NA,NA,4,0,NA,0.3349,0.2751,0.0814,0.0702,0.0676,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,5,20100304,-9,NA,NA,4,0,NA,0.5204,0.4444,0.1987,0.1825,0.0871,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,5,5,20100304,-9,NA,NA,4,0,NA,0.3972,0.3268,0.0819,0.0717,0.0723,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,1,20100305,-9,NA,NA,4,0,NA,0.5372,0.4546,0.2064,0.1909,0.0927,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,1,20100305,-9,NA,NA,4,0,NA,0.5807,0.5012,0.2023,0.1959,0.1021,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,1,20100305,-9,NA,NA,4,0,NA,0.4737,0.4036,0.1064,0.1021,0.0957,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,1,20100305,-9,NA,NA,4,0,NA,0.5054,0.4076,0.1036,0.1002,0.0854,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,2,20100305,-9,NA,NA,2,0,NA,0.6176,0.5386,0.2288,0.2199,0.1107,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,6,2,20100305,-9,NA,NA,2,0,NA,0.5418,0.462,0.1899,0.1841,0.0813,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,1,20121211,1,11.9961,8.6965,11,3,NA,0.4953,0.3233,0.2393,0.1329,0.1901,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,1,20121211,1,11.9961,8.6965,11,3,NA,0.4837,0.3345,0.2355,0.1448,0.1891,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,1,20121211,1,11.9961,8.6965,11,3,NA,0.4515,0.3029,0.2028,0.1182,0.185,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,1,20121211,1,11.9961,8.6965,11,3,NA,0.5358,0.3511,0.2571,0.1464,0.2043,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,2,20121211,1,16.2529,5.7678,9,3,NA,0.8584,0.2982,0.29,0.1078,0.1898,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,2,20121211,1,16.2529,5.7678,9,3,NA,0.8056,0.278,0.2814,0.1078,0.1697,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,2,20121211,1,16.2529,5.7678,9,3,NA,0.7924,0.2932,0.2924,0.1045,0.1883,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,2,20121211,1,16.2529,5.7678,9,3,NA,0.8048,0.278,0.281,0.1034,0.1744,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,3,20121211,1,17.8895,7.2644,8,5,NA,0.8129,0.3514,0.3494,0.1416,0.2092,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
ADEP,7,3,20121211,1,17.8895,7.2644,8,5,NA,0.869,0.3142,0.3182,0.1171,0.1968,1,1,1,1,1,unknown,ADE4PO,Fabaceae,Entadopsis,polystachya,L
