sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
ingath,7,2010-05-17,2015-07-09,5.144808743169399,146,176,68,4.0300636736251504e-5,5.5800881634809775e-5,bci
pochqu,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
pochqu,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
pochqu,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
pochqu,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
pochqu,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
pochqu,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
pochqu,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
alchla,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
alchla,2,1985-05-03,1990-08-10,5.271232876712329,0,1,0,NaN,NaN,bci
alchla,3,1990-08-10,1995-05-20,4.7753424657534245,1,1,1,0,NaN,bci
alchla,4,1995-05-20,2000-05-14,4.983606557377049,1,0,0,2e-6,0,bci
alchla,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
alchla,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
alchla,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
sipagu,1,1982-01-01,1985-05-03,3.334246575342466,10,7,6,2.8409357687899297e-6,7.102339421974824e-7,bci
sipagu,2,1985-05-03,1990-08-10,5.271232876712329,7,3,2,2.961413533956622e-6,5.922827067913244e-7,bci
sipagu,3,1990-08-10,1995-05-20,4.7753424657534245,3,2,1,1.233081414784275e-6,6.165407073921375e-7,bci
sipagu,4,1995-05-20,2000-05-14,4.983606557377049,2,5,2,0,NaN,bci
sipagu,5,2000-05-14,2005-05-29,5.041095890410959,5,4,4,4.3299495778067247e-7,0,bci
sipagu,6,2005-05-29,2010-05-17,4.967123287671233,4,7,4,0,NaN,bci
sipagu,7,2010-05-17,2015-07-09,5.144808743169399,7,0,0,1.4e-5,0,bci
ochrpy,1,1982-01-01,1985-05-03,3.334246575342466,2,2,0,4e-6,4e-6,bci
ochrpy,2,1985-05-03,1990-08-10,5.271232876712329,2,1,0,4e-6,2e-6,bci
ochrpy,3,1990-08-10,1995-05-20,4.7753424657534245,1,0,0,2e-6,0,bci
ochrpy,4,1995-05-20,2000-05-14,4.983606557377049,0,2,0,NaN,NaN,bci
ochrpy,5,2000-05-14,2005-05-29,5.041095890410959,2,1,0,4e-6,2e-6,bci
ochrpy,6,2005-05-29,2010-05-17,4.967123287671233,1,0,0,2e-6,0,bci
ochrpy,7,2010-05-17,2015-07-09,5.144808743169399,0,1,0,NaN,NaN,bci
oenoma,1,1982-01-01,1985-05-03,3.334246575342466,36,21,11,2.15452728986618e-5,8.618109159464719e-6,bci
oenoma,2,1985-05-03,1990-08-10,5.271232876712329,21,22,4,1.1336012265687584e-5,1.2002836516610383e-5,bci
oenoma,3,1990-08-10,1995-05-20,4.7753424657534245,22,22,8,8.399800811613247e-6,8.399800811613247e-6,bci
oenoma,4,1995-05-20,2000-05-14,4.983606557377049,22,32,5,1.1315727924785842e-5,1.797203846877751e-5,bci
oenoma,5,2000-05-14,2005-05-29,5.041095890410959,32,28,11,1.2217305943821968e-5,9.890200049760642e-6,bci
oenoma,6,2005-05-29,2010-05-17,4.967123287671233,28,24,10,1.0483958458692758e-5,8.15418991231659e-6,bci
oenoma,7,2010-05-17,2015-07-09,5.144808743169399,24,11,5,1.2614290212507464e-5,3.98346006710762e-6,bci
caseac,1,1982-01-01,1985-05-03,3.334246575342466,368,371,299,4.443622709174726e-5,4.6368236965301494e-5,bci
caseac,2,1985-05-03,1990-08-10,5.271232876712329,371,381,285,3.620801739771679e-5,4.041825197884665e-5,bci
caseac,3,1990-08-10,1995-05-20,4.7753424657534245,381,354,290,4.232842806792495e-5,2.9769443915903262e-05,bci
caseac,4,1995-05-20,2000-05-14,4.983606557377049,354,330,271,3.695734773019126e-5,2.627088573591909e-5,bci
caseac,5,2000-05-14,2005-05-29,5.041095890410959,330,349,275,2.3443750600332525e-5,3.154250080772013e-5,bci
caseac,6,2005-05-29,2010-05-17,4.967123287671233,349,374,284,2.8369050184989948e-5,3.9280223333063004e-5,bci
caseac,7,2010-05-17,2015-07-09,5.144808743169399,374,382,309,2.7248230331725058e-5,3.0601858680245066e-5,bci
laetth,1,1982-01-01,1985-05-03,3.334246575342466,403,400,340,4.0062612198473255e-5,3.815486876045072e-5,bci
laetth,2,1985-05-03,1990-08-10,5.271232876712329,400,402,297,4.393358097671252e-5,4.4786660218978786e-5,bci
laetth,3,1990-08-10,1995-05-20,4.7753424657534245,402,386,315,4.002986226654797e-5,3.266804851637823e-5,bci
laetth,4,1995-05-20,2000-05-14,4.983606557377049,386,328,293,4.1543092129685234e-5,1.5634497038053585e-5,bci
laetth,5,2000-05-14,2005-05-29,5.041095890410959,328,292,239,3.992611971092608e-5,2.3776228591899798e-5,bci
laetth,6,2005-05-29,2010-05-17,4.967123287671233,292,290,223,3.0850830366711606e-5,2.995660339956054e-5,bci
laetth,7,2010-05-17,2015-07-09,5.144808743169399,290,318,234,2.369096023981674e-5,3.553644035972511e-5,bci
ery2ma,1,1982-01-01,1985-05-03,3.334246575342466,280,261,230,3.208258578740883e-5,1.9891203188193474e-5,bci
ery2ma,2,1985-05-03,1990-08-10,5.271232876712329,261,257,191,3.0023208064532312e-5,2.8307596175130464e-5,bci
ery2ma,3,1990-08-10,1995-05-20,4.7753424657534245,257,230,182,3.583177507983202e-5,2.293233605109249e-5,bci
ery2ma,4,1995-05-20,2000-05-14,4.983606557377049,230,210,166,2.9135501744511493e-5,2.0030657449351653e-5,bci
ery2ma,5,2000-05-14,2005-05-29,5.041095890410959,210,208,147,2.868954099504991e-5,2.777876191584198e-5,bci
ery2ma,6,2005-05-29,2010-05-17,4.967123287671233,208,259,168,1.7507882890906543e-5,3.983043357681238e-5,bci
ery2ma,7,2010-05-17,2015-07-09,5.144808743169399,259,295,184,3.330423720972554e-5,4.92902710703938e-5,bci
nectpu,1,1982-01-01,1985-05-03,3.334246575342466,70,64,53,1.120728083837945e-5,7.251769954245526e-6,bci
nectpu,2,1985-05-03,1990-08-10,5.271232876712329,64,63,39,1.1479950227729475e-5,1.1020752218620298e-5,bci
nectpu,3,1990-08-10,1995-05-20,4.7753424657534245,63,68,51,5.4539464254500444e-6,7.726424102720897e-6,bci
nectpu,4,1995-05-20,2000-05-14,4.983606557377049,68,53,45,1.0812297129171437e-5,3.7607990014509346e-6,bci
nectpu,5,2000-05-14,2005-05-29,5.041095890410959,53,48,35,8.375658534156748e-6,6.049086719113206e-6,bci
nectpu,6,2005-05-29,2010-05-17,4.967123287671233,48,60,36,5.402107490971393e-6,1.0804214981942786e-5,bci
nectpu,7,2010-05-17,2015-07-09,5.144808743169399,60,71,45,6.525881364540025e-6,1.1311527698536043e-5,bci
socrex,1,1982-01-01,1985-05-03,3.334246575342466,164,93,74,6.964396909023372e-5,1.4702615696827117e-5,bci
socrex,2,1985-05-03,1990-08-10,5.271232876712329,93,38,17,5.125852678797982e-5,1.4163540296678633e-5,bci
socrex,3,1990-08-10,1995-05-20,4.7753424657534245,38,38,12,1.6298819023097297e-5,1.6298819023097297e-5,bci
socrex,4,1995-05-20,2000-05-14,4.983606557377049,38,42,25,6.124449766177186e-6,8.008895848077859e-6,bci
socrex,5,2000-05-14,2005-05-29,5.041095890410959,42,28,13,1.7434608816409544e-5,9.017901111935971e-6,bci
socrex,6,2005-05-29,2010-05-17,4.967123287671233,28,24,12,8.78222130972858e-6,6.586665982296435e-6,bci
socrex,7,2010-05-17,2015-07-09,5.144808743169399,24,22,6,1.1337808260118184e-5,1.0078051786771719e-5,bci
perexa,1,1982-01-01,1985-05-03,3.334246575342466,214,212,184,1.8955672966416765e-5,1.7691961435322313e-5,bci
perexa,2,1985-05-03,1990-08-10,5.271232876712329,212,206,166,1.922517058598333e-5,1.6717539639985505e-5,bci
perexa,3,1990-08-10,1995-05-20,4.7753424657534245,206,183,166,1.821134155619869e-5,7.739820161384443e-6,bci
perexa,4,1995-05-20,2000-05-14,4.983606557377049,183,163,153,1.2916034158301778e-5,4.305344719433926e-6,bci
perexa,5,2000-05-14,2005-05-29,5.041095890410959,163,149,140,9.689657697736576e-6,3.7916051860708338e-6,bci
perexa,6,2005-05-29,2010-05-17,4.967123287671233,149,128,121,1.2230145161084785e-5,3.0575362902711963e-6,bci
perexa,7,2010-05-17,2015-07-09,5.144808743169399,128,112,101,1.1521068702777768e-5,4.693768730761312e-6,bci
chimpa,1,1982-01-01,1985-05-03,3.334246575342466,1,2,1,0,NaN,bci
chimpa,2,1985-05-03,1990-08-10,5.271232876712329,2,1,1,4.92869630899428e-7,0,bci
chimpa,3,1990-08-10,1995-05-20,4.7753424657534245,1,1,1,0,NaN,bci
chimpa,4,1995-05-20,2000-05-14,4.983606557377049,1,0,0,2e-6,0,bci
chimpa,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
chimpa,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
chimpa,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
couthe,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
couthe,2,1985-05-03,1990-08-10,5.271232876712329,1,0,0,2e-6,0,bci
couthe,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
couthe,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
couthe,5,2000-05-14,2005-05-29,5.041095890410959,0,1,0,NaN,NaN,bci
couthe,6,2005-05-29,2010-05-17,4.967123287671233,1,1,1,0,NaN,bci
couthe,7,2010-05-17,2015-07-09,5.144808743169399,1,1,1,0,NaN,bci
schipa,1,1982-01-01,1985-05-03,3.334246575342466,11,9,9,1.2850070813262554e-6,0,bci
schipa,2,1985-05-03,1990-08-10,5.271232876712329,9,8,5,1.8992899593363761e-6,1.4244674695022822e-6,bci
schipa,3,1990-08-10,1995-05-20,4.7753424657534245,8,8,6,9.354321198169425e-7,9.354321198169425e-7,bci
schipa,4,1995-05-20,2000-05-14,4.983606557377049,8,6,4,2.0775413252021744e-6,1.0387706626010872e-6,bci
schipa,5,2000-05-14,2005-05-29,5.041095890410959,6,8,5,4.262500109151368e-7,1.2787500327454105e-6,bci
schipa,6,2005-05-29,2010-05-17,4.967123287671233,8,9,7,4.2439857810738423e-7,8.487971562147685e-7,bci
schipa,7,2010-05-17,2015-07-09,5.144808743169399,9,4,4,2.6248788056547774e-6,0,bci
elaeol,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
elaeol,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
elaeol,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
elaeol,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
elaeol,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
elaeol,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
elaeol,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
maclti,1,1982-01-01,1985-05-03,3.334246575342466,1,1,1,0,NaN,bci
maclti,2,1985-05-03,1990-08-10,5.271232876712329,1,0,0,2e-6,0,bci
maclti,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
maclti,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
maclti,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
maclti,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
maclti,7,2010-05-17,2015-07-09,5.144808743169399,0,0,0,NaN,NaN,bci
tremin,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
tremin,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
tremin,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
tremin,4,1995-05-20,2000-05-14,4.983606557377049,0,1,0,NaN,NaN,bci
tremin,5,2000-05-14,2005-05-29,5.041095890410959,1,4,0,2e-6,8e-6,bci
tremin,6,2005-05-29,2010-05-17,4.967123287671233,4,7,0,8e-6,1.4e-5,bci
tremin,7,2010-05-17,2015-07-09,5.144808743169399,7,8,1,4.408958930297999e-6,5.143785418680999e-6,bci
sipacr,1,1982-01-01,1985-05-03,3.334246575342466,0,0,0,NaN,NaN,bci
sipacr,2,1985-05-03,1990-08-10,5.271232876712329,0,0,0,NaN,NaN,bci
sipacr,3,1990-08-10,1995-05-20,4.7753424657534245,0,0,0,NaN,NaN,bci
sipacr,4,1995-05-20,2000-05-14,4.983606557377049,0,0,0,NaN,NaN,bci
sipacr,5,2000-05-14,2005-05-29,5.041095890410959,0,0,0,NaN,NaN,bci
sipacr,6,2005-05-29,2010-05-17,4.967123287671233,0,0,0,NaN,NaN,bci
sipacr,7,2010-05-17,2015-07-09,5.144808743169399,0,8,0,NaN,NaN,bci
acne,1,2008-10-29,2013-06-27,4.66027397260274,21,34,16,4.649665318135185e-6,1.6738795145286665e-5,scbi
acne,2,2013-06-27,2018-07-03,5.016438356164383,34,65,16,1.8529479776979235e-5,5.0441361615110144e-5,scbi
acpl,1,2008-10-29,2013-06-27,4.66027397260274,3,4,3,0,NaN,scbi
acpl,2,2013-06-27,2018-07-03,5.016438356164383,4,7,4,0,NaN,scbi
acru,1,2008-10-29,2013-06-27,4.66027397260274,57,51,43,1.3067017762374701e-5,7.466867292785543e-6,scbi
acru,2,2013-06-27,2018-07-03,5.016438356164383,51,28,24,2.779421966546885e-5,4.117662172662052e-6,scbi
aial,1,2008-10-29,2013-06-27,4.66027397260274,34,22,22,1.1844269191525833e-5,0,scbi
aial,2,2013-06-27,2018-07-03,5.016438356164383,22,10,9,1.4025546500858843e-5,1.0788881923737572e-6,scbi
amar,1,2008-10-29,2013-06-27,4.66027397260274,132,125,115,1.5030844642511046e-5,8.841673319124145e-6,scbi
amar,2,2013-06-27,2018-07-03,5.016438356164383,125,94,85,3.6132223130482866e-5,8.129750204358645e-6,scbi
caca,1,2008-10-29,2013-06-27,4.66027397260274,1190,1984,1074,1.0118528695498264e-4,7.937811304227087e-4,scbi
caca,2,2013-06-27,2018-07-03,5.016438356164383,1984,2942,1756,1.8632224757821666e-4,9.692025685428287e-4,scbi
caco,1,2008-10-29,2013-06-27,4.66027397260274,108,110,90,1.6186118492349918e-5,1.798457610261102e-5,scbi
caco,2,2013-06-27,2018-07-03,5.016438356164383,110,110,85,2.1526642874165384e-5,2.1526642874165384e-5,scbi
cagl,1,2008-10-29,2013-06-27,4.66027397260274,511,459,424,7.836061910097472e-5,3.152438699464501e-5,scbi
cagl,2,2013-06-27,2018-07-03,5.016438356164383,459,383,359,8.571131080839009e-5,2.0570714594013622e-5,scbi
caovl,1,2008-10-29,2013-06-27,4.66027397260274,57,66,45,1.1012406390731014e-5,1.9271711183779275e-5,scbi
caovl,2,2013-06-27,2018-07-03,5.016438356164383,66,82,56,8.307327326618325e-6,2.1599051049207644e-5,scbi
casp,1,2008-10-29,2013-06-27,4.66027397260274,14,0,0,5.46875e-5,0,scbi
casp,2,2013-06-27,2018-07-03,5.016438356164383,0,3,0,NaN,NaN,scbi
cato,1,2008-10-29,2013-06-27,4.66027397260274,406,359,332,6.701927960125792e-5,2.4452980395053564e-5,scbi
cato,2,2013-06-27,2018-07-03,5.016438356164383,359,312,281,6.683547862277178e-5,2.6562818426999038e-5,scbi
ceoc,1,2008-10-29,2013-06-27,4.66027397260274,21,17,14,6.835425241798268e-6,2.9294679607706864e-6,scbi
ceoc,2,2013-06-27,2018-07-03,5.016438356164383,17,11,10,6.665564271936406e-6,9.522234674194866e-7,scbi
ceca,1,2008-10-29,2013-06-27,4.66027397260274,268,396,199,6.47797696911198e-5,1.8495093665435653e-4,scbi
ceca,2,2013-06-27,2018-07-03,5.016438356164383,396,384,229,1.5999409631586097e-4,1.484975145446614e-4,scbi
divi,1,2008-10-29,2013-06-27,4.66027397260274,1,1,1,0,NaN,scbi
divi,2,2013-06-27,2018-07-03,5.016438356164383,1,1,1,0,NaN,scbi
fagr,1,2008-10-29,2013-06-27,4.66027397260274,66,53,37,3.010829845318203e-5,1.6611475008652154e-5,scbi
fagr,2,2013-06-27,2018-07-03,5.016438356164383,53,76,42,9.381258862817889e-6,2.899661830325529e-5,scbi
fram,1,2008-10-29,2013-06-27,4.66027397260274,132,178,99,3.086736902864018e-5,7.38946107049265e-5,scbi
fram,2,2013-06-27,2018-07-03,5.016438356164383,178,179,114,5.909760480944498e-5,6.0021004884592554e-5,scbi
frni,1,2008-10-29,2013-06-27,4.66027397260274,6,8,4,1.9529786405137905e-6,3.905957281027581e-6,scbi
frni,2,2013-06-27,2018-07-03,5.016438356164383,8,6,5,2.7949206372868684e-6,9.316402124289561e-7,scbi
frpe,1,2008-10-29,2013-06-27,4.66027397260274,21,23,16,4.649665318135185e-6,6.50953144538926e-6,scbi
frpe,2,2013-06-27,2018-07-03,5.016438356164383,23,15,13,9.658706922704293e-6,1.9317413845408588e-6,scbi
juci,1,2008-10-29,2013-06-27,4.66027397260274,2,1,1,1.0797092594565724e-6,0,scbi
juci,2,2013-06-27,2018-07-03,5.016438356164383,1,1,1,0,NaN,scbi
juni,1,2008-10-29,2013-06-27,4.66027397260274,1,4,1,0,NaN,scbi
juni,2,2013-06-27,2018-07-03,5.016438356164383,4,4,3,8.708511369351861e-7,8.708511369351861e-7,scbi
libe,1,2008-10-29,2013-06-27,4.66027397260274,8804,14075,7861,8.259636914605092e-4,0.005442776647651754,scbi
libe,2,2013-06-27,2018-07-03,5.016438356164383,14075,16146,10324,0.003294034619207589,0.005112735151433373,scbi
litu,1,2008-10-29,2013-06-27,4.66027397260274,46,73,24,2.34126411059621e-5,5.214633700873377e-5,scbi
litu,2,2013-06-27,2018-07-03,5.016438356164383,73,27,22,6.064182669019061e-5,5.945277126489276e-6,scbi
nysy,1,2008-10-29,2013-06-27,4.66027397260274,404,356,328,6.90169814162974e-5,2.542730894284641e-5,scbi
nysy,2,2013-06-27,2018-07-03,5.016438356164383,356,282,264,8.046023084691743e-5,1.5742219078744715e-5,scbi
pato,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
pato,2,2013-06-27,2018-07-03,5.016438356164383,0,1,0,NaN,NaN,scbi
pipu,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
pipu,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
pist,1,2008-10-29,2013-06-27,4.66027397260274,0,1,0,NaN,NaN,scbi
pist,2,2013-06-27,2018-07-03,5.016438356164383,1,0,0,3.90625e-6,0,scbi
pivi,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
pivi,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
ploc,1,2008-10-29,2013-06-27,4.66027397260274,0,1,0,NaN,NaN,scbi
ploc,2,2013-06-27,2018-07-03,5.016438356164383,1,0,0,3.90625e-6,0,scbi
prav,1,2008-10-29,2013-06-27,4.66027397260274,24,30,16,7.811914562055162e-6,1.3670850483596534e-5,scbi
prav,2,2013-06-27,2018-07-03,5.016438356164383,30,38,23,6.045493727743242e-6,1.2954629416592661e-5,scbi
prse,1,2008-10-29,2013-06-27,4.66027397260274,22,52,20,1.7397110016160975e-6,2.783537602585756e-5,scbi
prse,2,2013-06-27,2018-07-03,5.016438356164383,52,58,43,7.551281866557846e-6,1.258546977759641e-5,scbi
qual,1,2008-10-29,2013-06-27,4.66027397260274,8,6,6,1.8707496380994046e-6,0,scbi
qual,2,2013-06-27,2018-07-03,5.016438356164383,6,2,2,4.609693352929997e-6,0,scbi
quco,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
quco,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
qufa,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
qufa,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
qumi,1,2008-10-29,2013-06-27,4.66027397260274,0,0,0,NaN,NaN,scbi
qumi,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
qupr,1,2008-10-29,2013-06-27,4.66027397260274,10,18,6,4.055426560976051e-6,1.2166279682928154e-5,scbi
qupr,2,2013-06-27,2018-07-03,5.016438356164383,18,27,12,5.45955616052838e-6,1.364889040132095e-5,scbi
quru,1,2008-10-29,2013-06-27,4.66027397260274,13,9,5,9.413819352033003e-6,4.706909676016502e-6,scbi
quru,2,2013-06-27,2018-07-03,5.016438356164383,9,12,5,3.887152728020756e-6,6.802517274036323e-6,scbi
qusp,1,2008-10-29,2013-06-27,4.66027397260274,1,0,0,3.90625e-6,0,scbi
qusp,2,2013-06-27,2018-07-03,5.016438356164383,0,0,0,NaN,NaN,scbi
quve,1,2008-10-29,2013-06-27,4.66027397260274,4,4,3,9.353748190497023e-7,9.353748190497023e-7,scbi
quve,2,2013-06-27,2018-07-03,5.016438356164383,4,3,2,2.0164668428011186e-6,1.0082334214005593e-6,scbi
rops,1,2008-10-29,2013-06-27,4.66027397260274,5,4,4,9.131601662958912e-7,0,scbi
rops,2,2013-06-27,2018-07-03,5.016438356164383,4,5,1,3.7727008198027937e-6,5.030267759737058e-6,scbi
saal,1,2008-10-29,2013-06-27,4.66027397260274,91,76,66,2.367506926266698e-5,9.470027705066791e-6,scbi
saal,2,2013-06-27,2018-07-03,5.016438356164383,76,62,52,2.1629903647441227e-5,9.01245985310051e-6,scbi
tiam,1,2008-10-29,2013-06-27,4.66027397260274,8,5,1,1.1248375020905563e-5,6.427642869088893e-6,scbi
tiam,2,2013-06-27,2018-07-03,5.016438356164383,5,7,1,5.360457825536011e-6,8.040686738304018e-6,scbi
ulam,1,2008-10-29,2013-06-27,4.66027397260274,8,6,4,4.31883703782629e-6,2.159418518913145e-6,scbi
ulam,2,2013-06-27,2018-07-03,5.016438356164383,6,2,2,4.609693352929997e-6,0,scbi
ulru,1,2008-10-29,2013-06-27,4.66027397260274,130,124,70,6.316623199841933e-5,5.68496087985774e-5,scbi
ulru,2,2013-06-27,2018-07-03,5.016438356164383,124,217,84,3.618300807859628e-5,1.2030850186133264e-4,scbi
ulsp,1,2008-10-29,2013-06-27,4.66027397260274,11,1,0,4.296875e-5,3.90625e-6,scbi
ulsp,2,2013-06-27,2018-07-03,5.016438356164383,1,1,1,0,NaN,scbi
unk,1,2008-10-29,2013-06-27,4.66027397260274,27,1,0,1.0546875e-4,3.90625e-6,scbi
unk,2,2013-06-27,2018-07-03,5.016438356164383,1,0,0,3.90625e-6,0,scbi
acru,1,2010-01-16,2014-05-02,4.2904109589041095,70,50,43,4.6972269957776894e-5,1.2177995914979195e-5,serc
aial,1,2010-01-16,2014-05-02,4.2904109589041095,24,15,13,1.9974031563801047e-5,3.6316421025092812e-6,serc
caca18,1,2010-01-16,2014-05-02,4.2904109589041095,2761,2747,2174,9.350781777399125e-4,9.127764835519077e-4,serc
caal27,1,2010-01-16,2014-05-02,4.2904109589041095,35,39,30,7.71997801294281e-6,1.3895960423297056e-5,serc
caco15,1,2010-01-16,2014-05-02,4.2904109589041095,8,9,6,3.242687036239489e-6,4.8640305543592335e-6,serc
cagl8,1,2010-01-16,2014-05-02,4.2904109589041095,9,12,9,0,NaN,serc
carya,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
cofl2,1,2010-01-16,2014-05-02,4.2904109589041095,172,112,104,1.1894674990861354e-4,1.3993735283366299e-5,serc
fagr,1,2010-01-16,2014-05-02,4.2904109589041095,4413,5559,4152,3.891443861966301e-4,0.002097801346278385,serc
fram2,1,2010-01-16,2014-05-02,4.2904109589041095,20,37,14,9.971412039823713e-6,3.822374615265757e-5,serc
frpe,1,2010-01-16,2014-05-02,4.2904109589041095,205,304,155,8.08304630581907e-5,2.4087477991340832e-4,serc
juni,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
juvi,1,2010-01-16,2014-05-02,4.2904109589041095,0,2,0,NaN,NaN,serc
libe3,1,2010-01-16,2014-05-02,4.2904109589041095,11943,13232,10840,0.0016669923011569817,0.0036150911916296466,serc
list2,1,2010-01-16,2014-05-02,4.2904109589041095,497,618,350,2.4377727147844406e-4,4.444374745321293e-4,serc
litu,1,2010-01-16,2014-05-02,4.2904109589041095,30,29,16,2.5553820342318554e-5,2.372854746072437e-5,serc
nysy,1,2010-01-16,2014-05-02,4.2904109589041095,96,82,75,3.354818170229556e-5,1.118272723409852e-5,serc
pita,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
pivi2,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
ploc,1,2010-01-16,2014-05-02,4.2904109589041095,0,9,0,NaN,NaN,serc
pogr4,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
prav,1,2010-01-16,2014-05-02,4.2904109589041095,3,3,1,4.23574164312648e-6,4.23574164312648e-6,serc
prse2,1,2010-01-16,2014-05-02,4.2904109589041095,3,2,2,1.6908145579346665e-6,0,serc
qual,1,2010-01-16,2014-05-02,4.2904109589041095,8,6,4,7.459110793521284e-6,3.729555396760642e-6,serc
quco2,1,2010-01-16,2014-05-02,4.2904109589041095,11,3,3,1.7962890115026705e-5,0,serc
qufa,1,2010-01-16,2014-05-02,4.2904109589041095,1,0,0,6.25e-6,0,serc
qumi,1,2010-01-16,2014-05-02,4.2904109589041095,14,14,10,6.599941336853063e-6,6.599941336853063e-6,serc
qupa2,1,2010-01-16,2014-05-02,4.2904109589041095,4,18,4,0,NaN,serc
quru,1,2010-01-16,2014-05-02,4.2904109589041095,8,6,4,7.459110793521284e-6,3.729555396760642e-6,serc
querc,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
qust,1,2010-01-16,2014-05-02,4.2904109589041095,0,0,0,NaN,NaN,serc
quve,1,2010-01-16,2014-05-02,4.2904109589041095,3,3,2,1.6908145579346665e-6,1.6908145579346665e-6,serc
ulam,1,2010-01-16,2014-05-02,4.2904109589041095,53,42,36,2.855516815379512e-5,1.0078294642515924e-5,serc
ulru,1,2010-01-16,2014-05-02,4.2904109589041095,98,87,73,4.063346949012353e-5,2.275474291446918e-5,serc
unkn,1,2010-01-16,2014-05-02,4.2904109589041095,5,3,0,3.125e-5,1.8750000000000002e-5,serc
