sp,cen_interval,tStart,tEnd,tCenInt,Nt0,Nt1,S_t1,M_t1,R_t1,site
cassyl,2,1995-12-21,2001-06-25,5.50958904109589,1806,1785,1449,4.4230817774029815e-4,4.1629004963792765e-4,luq
cassyl,3,2001-06-25,2006-08-14,5.136986301369863,1785,1539,1417,4.903052818661434e-4,1.625468597491019e-4,luq
cassyl,4,2006-08-14,2011-11-09,5.237704918032787,1539,1188,1104,5.911103207475218e-4,1.1414544124779732e-4,luq
cassyl,5,2011-11-09,2016-05-20,4.527322404371585,1188,929,887,4.6405454310787897e-4,6.47517967127273e-5,luq
cecsch,1,1992-09-27,1995-12-21,3.23224043715847,10970,4997,4879,0.015201706658079643,2.945003095802656e-4,luq
cecsch,2,1995-12-21,2001-06-25,5.50958904109589,4997,3099,2179,0.004367497362492127,0.0014258685498554852,luq
cecsch,3,2001-06-25,2006-08-14,5.136986301369863,3099,1827,1810,0.0019250521289757995,2.538858509898262e-5,luq
cecsch,4,2006-08-14,2011-11-09,5.237704918032787,1827,1378,1371,6.091351946375853e-4,9.350759566805037e-6,luq
cecsch,5,2011-11-09,2016-05-20,4.527322404371585,1378,854,847,8.778169728144064e-4,1.1571975159511949e-5,luq
ceipen,1,1992-09-27,1995-12-21,3.23224043715847,2,2,2,0,NaN,luq
ceipen,2,1995-12-21,2001-06-25,5.50958904109589,2,1,1,1.4776919395788207e-6,0,luq
ceipen,3,2001-06-25,2006-08-14,5.136986301369863,1,1,1,0,NaN,luq
ceipen,4,2006-08-14,2011-11-09,5.237704918032787,1,1,1,0,NaN,luq
ceipen,5,2011-11-09,2016-05-20,4.527322404371585,1,1,1,0,NaN,luq
chidom,1,1992-09-27,1995-12-21,3.23224043715847,246,233,185,1.297522289814207e-4,1.0210011460833105e-4,luq
chidom,2,1995-12-21,2001-06-25,5.50958904109589,233,195,147,1.1679358413437155e-4,6.518711672616087e-5,luq
chidom,3,2001-06-25,2006-08-14,5.136986301369863,195,139,131,9.081682626371158e-5,1.1352103282963947e-5,luq
chidom,4,2006-08-14,2011-11-09,5.237704918032787,139,84,80,8.696456288039299e-5,5.895902568162236e-6,luq
chidom,5,2011-11-09,2016-05-20,4.527322404371585,84,58,56,4.497476316097688e-5,3.21248308292692e-6,luq
choven,1,1992-09-27,1995-12-21,3.23224043715847,12,13,12,0,NaN,luq
choven,2,1995-12-21,2001-06-25,5.50958904109589,13,11,10,3.7784129380366065e-6,1.2594709793455355e-6,luq
choven,3,2001-06-25,2006-08-14,5.136986301369863,11,11,10,1.2638074901345568e-6,1.2638074901345568e-6,luq
choven,4,2006-08-14,2011-11-09,5.237704918032787,11,12,11,0,NaN,luq
choven,5,2011-11-09,2016-05-20,4.527322404371585,12,12,12,0,NaN,luq
cinmon,1,1992-09-27,1995-12-21,3.23224043715847,6,7,6,0,NaN,luq
cinmon,2,1995-12-21,2001-06-25,5.50958904109589,7,7,7,0,NaN,luq
cinmon,3,2001-06-25,2006-08-14,5.136986301369863,7,5,5,2.773788783847946e-6,0,luq
cinmon,4,2006-08-14,2011-11-09,5.237704918032787,5,2,2,5.015427297736047e-6,0,luq
cinmon,5,2011-11-09,2016-05-20,4.527322404371585,2,2,2,0,NaN,luq
cluclu,1,1992-09-27,1995-12-21,3.23224043715847,2,0,0,1.25e-5,0,luq
cluclu,2,1995-12-21,2001-06-25,5.50958904109589,0,0,0,NaN,NaN,luq
cluclu,3,2001-06-25,2006-08-14,5.136986301369863,0,0,0,NaN,NaN,luq
cluclu,4,2006-08-14,2011-11-09,5.237704918032787,0,0,0,NaN,NaN,luq
cluclu,5,2011-11-09,2016-05-20,4.527322404371585,0,0,0,NaN,NaN,luq
cocspp,1,1992-09-27,1995-12-21,3.23224043715847,25,30,22,6.058998674165102e-6,1.6157329797773605e-5,luq
cocspp,2,1995-12-21,2001-06-25,5.50958904109589,30,18,16,2.0217285934081835e-5,2.8881837048688334e-6,luq
cocspp,3,2001-06-25,2006-08-14,5.136986301369863,18,11,10,1.2163378208236026e-5,1.5204222760295032e-6,luq
cocspp,4,2006-08-14,2011-11-09,5.237704918032787,11,1,1,2.5254276818019478e-5,0,luq
cocspp,5,2011-11-09,2016-05-20,4.527322404371585,1,1,1,0,NaN,luq
cocswa,1,1992-09-27,1995-12-21,3.23224043715847,54,58,54,0,NaN,luq
cocswa,2,1995-12-21,2001-06-25,5.50958904109589,58,58,58,0,NaN,luq
cocswa,3,2001-06-25,2006-08-14,5.136986301369863,58,60,58,0,NaN,luq
cocswa,4,2006-08-14,2011-11-09,5.237704918032787,60,60,60,0,NaN,luq
cocswa,5,2011-11-09,2016-05-20,4.527322404371585,60,57,56,5.671384772074892e-6,1.417846193018723e-6,luq
corbor,1,1992-09-27,1995-12-21,3.23224043715847,1145,1158,1025,2.4096837593171614e-4,2.670732833243187e-4,luq
corbor,2,1995-12-21,2001-06-25,5.50958904109589,1158,1141,951,2.5412943249706737e-4,2.3325889939344348e-4,luq
corbor,3,2001-06-25,2006-08-14,5.136986301369863,1141,878,843,4.0806351802715986e-4,4.7926923258223476e-5,luq
corbor,4,2006-08-14,2011-11-09,5.237704918032787,878,569,558,4.5493597891862385e-4,1.5638424275327695e-5,luq
corbor,5,2011-11-09,2016-05-20,4.527322404371585,569,408,400,2.6632553209222074e-4,1.2607125779513408e-5,luq
corsul,1,1992-09-27,1995-12-21,3.23224043715847,277,235,219,1.2137670120645679e-4,3.348322791902256e-5,luq
corsul,2,1995-12-21,2001-06-25,5.50958904109589,235,200,178,7.222059977111958e-5,2.7874617455519837e-5,luq
corsul,3,2001-06-25,2006-08-14,5.136986301369863,200,141,140,8.384637991502839e-5,1.397439665250473e-6,luq
corsul,4,2006-08-14,2011-11-09,5.237704918032787,141,121,121,2.536507018707433e-5,0,luq
corsul,5,2011-11-09,2016-05-20,4.527322404371585,121,105,105,2.332425178084009e-5,0,luq
cropoe,1,1992-09-27,1995-12-21,3.23224043715847,149,142,124,5.144082694978297e-5,3.703739540384374e-5,luq
cropoe,2,1995-12-21,2001-06-25,5.50958904109589,142,129,109,4.159666596089105e-5,2.5210100582358212e-5,luq
cropoe,3,2001-06-25,2006-08-14,5.136986301369863,129,101,92,5.1345012927256044e-5,1.248932746879201e-5,luq
cropoe,4,2006-08-14,2011-11-09,5.237704918032787,101,76,73,3.794024747344966e-5,4.065026515012463e-6,luq
cropoe,5,2011-11-09,2016-05-20,4.527322404371585,76,58,57,2.924420000840166e-5,1.539168421494824e-6,luq
cyrrac,1,1992-09-27,1995-12-21,3.23224043715847,19,20,18,1.9698662858066006e-6,3.939732571613201e-6,luq
cyrrac,2,1995-12-21,2001-06-25,5.50958904109589,20,18,16,4.9614676239082555e-6,2.4807338119541277e-6,luq
cyrrac,3,2001-06-25,2006-08-14,5.136986301369863,18,12,12,8.538287678813961e-6,0,luq
cyrrac,4,2006-08-14,2011-11-09,5.237704918032787,12,8,8,5.586916701855307e-6,0,luq
cyrrac,5,2011-11-09,2016-05-20,4.527322404371585,8,7,7,1.4531921347865795e-6,0,luq
dacexc,1,1992-09-27,1995-12-21,3.23224043715847,1643,1648,1603,7.800502957786785e-5,8.775565827510133e-5,luq
dacexc,2,1995-12-21,2001-06-25,5.50958904109589,1648,1573,1546,1.1875318867619092e-4,3.1434667590756416e-5,luq
dacexc,3,2001-06-25,2006-08-14,5.136986301369863,1573,1522,1519,6.662741445694485e-5,3.701523025385825e-6,luq
dacexc,4,2006-08-14,2011-11-09,5.237704918032787,1522,1482,1477,5.435113463391537e-5,6.039014959323929e-6,luq
dacexc,5,2011-11-09,2016-05-20,4.527322404371585,1482,1439,1436,6.428562167419778e-5,4.192540543969421e-6,luq
denarb,1,1992-09-27,1995-12-21,3.23224043715847,186,212,166,4.020263653844693e-5,9.246606403842794e-5,luq
denarb,2,1995-12-21,2001-06-25,5.50958904109589,212,210,164,6.032223256130886e-5,5.780880620458766e-5,luq
denarb,3,2001-06-25,2006-08-14,5.136986301369863,210,200,179,4.018099991375925e-5,2.7219387038353042e-5,luq
denarb,4,2006-08-14,2011-11-09,5.237704918032787,200,130,125,1.0728284117411141e-4,7.152189411607427e-6,luq
denarb,5,2011-11-09,2016-05-20,4.527322404371585,130,98,94,5.615509457644853e-5,6.239454952938725e-6,luq
drygla,1,1992-09-27,1995-12-21,3.23224043715847,396,360,343,1.0761234286303298e-4,3.4517166578708694e-5,luq
drygla,2,1995-12-21,2001-06-25,5.50958904109589,360,298,287,9.067005645328601e-5,1.3662611246385564e-5,luq
drygla,3,2001-06-25,2006-08-14,5.136986301369863,298,229,228,9.45899462685893e-5,1.3512849466941328e-6,luq
drygla,4,2006-08-14,2011-11-09,5.237704918032787,229,184,183,5.998134655183753e-5,1.303942316344294e-6,luq
drygla,5,2011-11-09,2016-05-20,4.527322404371585,184,144,144,6.0608785230996124e-5,0,luq
eugdom,1,1992-09-27,1995-12-21,3.23224043715847,30,34,25,1.028358507077723e-5,1.8510453127399013e-5,luq
eugdom,2,1995-12-21,2001-06-25,5.50958904109589,34,54,33,1.148288780237891e-6,2.411406438499571e-5,luq
eugdom,3,2001-06-25,2006-08-14,5.136986301369863,54,56,47,8.999394095547123e-6,1.1570649551417728e-5,luq
eugdom,4,2006-08-14,2011-11-09,5.237704918032787,56,47,44,1.5749840056504168e-5,3.937460014126042e-6,luq
eugdom,5,2011-11-09,2016-05-20,4.527322404371585,47,39,39,1.1860330240008091e-5,0,luq
eugsta,1,1992-09-27,1995-12-21,3.23224043715847,634,636,585,9.739336442747253e-5,1.0136860379185916e-4,luq
eugsta,2,1995-12-21,2001-06-25,5.50958904109589,636,594,560,9.076321176053341e-5,4.060459473497547e-5,luq
eugsta,3,2001-06-25,2006-08-14,5.136986301369863,594,549,543,6.43131980594699e-5,7.566258595231753e-6,luq
eugsta,4,2006-08-14,2011-11-09,5.237704918032787,549,389,386,2.2317915468959425e-4,4.107591804102962e-6,luq
eugsta,5,2011-11-09,2016-05-20,4.527322404371585,389,284,282,1.6674951181242764e-4,3.1168133049051897e-6,luq
farocc,1,1992-09-27,1995-12-21,3.23224043715847,205,239,197,1.5682308203562572e-5,8.23321180687035e-5,luq
farocc,2,1995-12-21,2001-06-25,5.50958904109589,239,367,207,3.846783039331687e-5,1.9233915196658434e-4,luq
farocc,3,2001-06-25,2006-08-14,5.136986301369863,367,376,340,3.3868586599285444e-5,4.515811546571393e-5,luq
farocc,4,2006-08-14,2011-11-09,5.237704918032787,376,365,336,4.992746730121119e-5,3.6197413793378115e-5,luq
farocc,5,2011-11-09,2016-05-20,4.527322404371585,365,359,330,5.0232667252211616e-5,4.1621352866118195e-5,luq
ficame,1,1992-09-27,1995-12-21,3.23224043715847,12,6,4,2.1611453898257827e-5,5.402863474564457e-6,luq
ficame,2,1995-12-21,2001-06-25,5.50958904109589,6,1,1,1.0410844794254311e-5,0,luq
ficame,3,2001-06-25,2006-08-14,5.136986301369863,1,1,0,6.25e-6,6.25e-6,luq
ficame,4,2006-08-14,2011-11-09,5.237704918032787,1,0,0,6.25e-6,0,luq
ficame,5,2011-11-09,2016-05-20,4.527322404371585,0,0,0,NaN,NaN,luq
ficcit,1,1992-09-27,1995-12-21,3.23224043715847,35,29,26,1.921992446767105e-5,6.406641489223683e-6,luq
ficcit,2,1995-12-21,2001-06-25,5.50958904109589,29,20,19,1.3390379244912145e-5,1.3390379244912145e-6,luq
ficcit,3,2001-06-25,2006-08-14,5.136986301369863,20,10,9,1.7995498275133708e-5,1.635954388648519e-6,luq
ficcit,4,2006-08-14,2011-11-09,5.237704918032787,10,5,5,7.747195157378214e-6,0,luq
ficcit,5,2011-11-09,2016-05-20,4.527322404371585,5,4,4,1.502913905819376e-6,0,luq
ficcra,1,1992-09-27,1995-12-21,3.23224043715847,4,4,4,0,NaN,luq
ficcra,2,1995-12-21,2001-06-25,5.50958904109589,4,5,4,0,NaN,luq
ficcra,3,2001-06-25,2006-08-14,5.136986301369863,5,3,3,2.958012007625261e-6,0,luq
ficcra,4,2006-08-14,2011-11-09,5.237704918032787,3,2,2,1.3967291754638267e-6,0,luq
ficcra,5,2011-11-09,2016-05-20,4.527322404371585,2,2,2,0,NaN,luq
ficspp,1,1992-09-27,1995-12-21,3.23224043715847,17,17,17,0,NaN,luq
ficspp,2,1995-12-21,2001-06-25,5.50958904109589,17,17,17,0,NaN,luq
ficspp,3,2001-06-25,2006-08-14,5.136986301369863,17,17,17,0,NaN,luq
ficspp,4,2006-08-14,2011-11-09,5.237704918032787,17,17,17,0,NaN,luq
ficspp,5,2011-11-09,2016-05-20,4.527322404371585,17,16,16,1.4132923895327879e-6,0,luq
fictri,1,1992-09-27,1995-12-21,3.23224043715847,19,19,19,0,NaN,luq
fictri,2,1995-12-21,2001-06-25,5.50958904109589,19,19,19,0,NaN,luq
fictri,3,2001-06-25,2006-08-14,5.136986301369863,19,19,19,0,NaN,luq
fictri,4,2006-08-14,2011-11-09,5.237704918032787,19,22,19,0,NaN,luq
fictri,5,2011-11-09,2016-05-20,4.527322404371585,22,19,19,4.381197827036604e-6,0,luq
gename,1,1992-09-27,1995-12-21,3.23224043715847,7,5,4,6.955217928504353e-6,2.3184059761681176e-6,luq
gename,2,1995-12-21,2001-06-25,5.50958904109589,5,10,5,0,NaN,luq
gename,3,2001-06-25,2006-08-14,5.136986301369863,10,4,3,1.3058350109367095e-5,1.8654785870524423e-6,luq
gename,4,2006-08-14,2011-11-09,5.237704918032787,4,4,3,1.33610167951497e-6,1.33610167951497e-6,luq
gename,5,2011-11-09,2016-05-20,4.527322404371585,4,5,4,0,NaN,luq
guagui,1,1992-09-27,1995-12-21,3.23224043715847,523,493,451,1.4640704294682387e-4,8.540410838564726e-5,luq
guagui,2,1995-12-21,2001-06-25,5.50958904109589,493,534,414,9.613785988821513e-5,1.460321922352635e-4,luq
guagui,3,2001-06-25,2006-08-14,5.136986301369863,534,489,455,1.024117803092656e-4,4.4075956082468736e-5,luq
guagui,4,2006-08-14,2011-11-09,5.237704918032787,489,423,412,9.836041158807074e-5,1.4051487369724393e-5,luq
guagui,5,2011-11-09,2016-05-20,4.527322404371585,423,380,368,8.010005810627064e-5,1.747637631409541e-5,luq
gutcar,1,1992-09-27,1995-12-21,3.23224043715847,179,195,170,1.7713796511143213e-5,4.920499030873115e-5,luq
gutcar,2,1995-12-21,2001-06-25,5.50958904109589,195,211,171,2.870867861321103e-5,4.784779768868505e-5,luq
gutcar,3,2001-06-25,2006-08-14,5.136986301369863,211,205,194,2.1388841723941757e-5,1.3839838762550548e-5,luq
gutcar,4,2006-08-14,2011-11-09,5.237704918032787,205,179,177,3.542604981705934e-5,2.530432129789953e-6,luq
gutcar,5,2011-11-09,2016-05-20,4.527322404371585,179,154,151,4.12551156559728e-5,4.4201909631399425e-6,luq
guaulm,1,1992-09-27,1995-12-21,3.23224043715847,2,2,2,0,NaN,luq
guaulm,2,1995-12-21,2001-06-25,5.50958904109589,2,2,2,0,NaN,luq
guaulm,3,2001-06-25,2006-08-14,5.136986301369863,2,2,2,0,NaN,luq
guaulm,4,2006-08-14,2011-11-09,5.237704918032787,2,2,2,0,NaN,luq
guaulm,5,2011-11-09,2016-05-20,4.527322404371585,2,2,2,0,NaN,luq
gueval,1,1992-09-27,1995-12-21,3.23224043715847,203,189,183,4.006680760369574e-5,1.2020042281108722e-5,luq
gueval,2,1995-12-21,2001-06-25,5.50958904109589,189,168,162,3.259167984647453e-5,7.242595521438786e-6,luq
gueval,3,2001-06-25,2006-08-14,5.136986301369863,168,142,139,3.802611166180493e-5,3.933735689152234e-6,luq
gueval,4,2006-08-14,2011-11-09,5.237704918032787,142,120,120,2.8069995054923717e-5,0,luq
gueval,5,2011-11-09,2016-05-20,4.527322404371585,120,96,95,3.7719283265847616e-5,1.5087713306339047e-6,luq
henfas,1,1992-09-27,1995-12-21,3.23224043715847,13,12,11,4.092627109382758e-6,2.046313554691379e-6,luq
henfas,2,1995-12-21,2001-06-25,5.50958904109589,12,21,12,0,NaN,luq
henfas,3,2001-06-25,2006-08-14,5.136986301369863,21,21,19,2.532383161566409e-6,2.532383161566409e-6,luq
henfas,4,2006-08-14,2011-11-09,5.237704918032787,21,18,18,3.8065238157931235e-6,0,luq
henfas,5,2011-11-09,2016-05-20,4.527322404371585,18,13,13,7.802675825821634e-6,0,luq
calsqu,1,1992-09-27,1995-12-21,3.23224043715847,36,35,31,1.0171972277298108e-5,8.137577821838486e-6,luq
calsqu,2,1995-12-21,2001-06-25,5.50958904109589,35,29,26,1.1489209793327695e-5,3.829736597775899e-6,luq
calsqu,3,2001-06-25,2006-08-14,5.136986301369863,29,25,24,6.555596017505251e-6,1.3111192035010502e-6,luq
calsqu,4,2006-08-14,2011-11-09,5.237704918032787,25,16,16,1.2762105272296366e-5,0,luq
calsqu,5,2011-11-09,2016-05-20,4.527322404371585,16,3,3,3.090928077013322e-5,0,luq
homrac,1,1992-09-27,1995-12-21,3.23224043715847,263,264,250,2.5578783347335516e-5,2.7546382066361327e-5,luq
homrac,2,1995-12-21,2001-06-25,5.50958904109589,264,254,234,3.573281515166123e-5,2.382187676777415e-5,luq
homrac,3,2001-06-25,2006-08-14,5.136986301369863,254,232,226,3.5687616298375776e-5,7.647346349651953e-6,luq
homrac,4,2006-08-14,2011-11-09,5.237704918032787,232,202,201,3.91689123447664e-5,1.2635133014440775e-6,luq
homrac,5,2011-11-09,2016-05-20,4.527322404371585,202,181,178,3.478352035427533e-5,4.347940044284416e-6,luq
inglau,1,1992-09-27,1995-12-21,3.23224043715847,1302,1297,1154,2.981918686455727e-4,2.8811781902916817e-4,luq
inglau,2,1995-12-21,2001-06-25,5.50958904109589,1297,1338,1093,2.479099513530312e-4,2.977349905955522e-4,luq
inglau,3,2001-06-25,2006-08-14,5.136986301369863,1338,1264,1174,2.1017665193524056e-4,1.1534084557421738e-4,luq
inglau,4,2006-08-14,2011-11-09,5.237704918032787,1264,1033,995,3.5280488636435026e-4,4.983860848269632e-5,luq
inglau,5,2011-11-09,2016-05-20,4.527322404371585,1033,889,877,2.292978126203433e-4,1.7638293278487947e-5,luq
ingver,1,1992-09-27,1995-12-21,3.23224043715847,208,202,176,6.548203375012412e-5,5.320415242197585e-5,luq
ingver,2,1995-12-21,2001-06-25,5.50958904109589,202,193,143,7.672212444259425e-5,6.501874952762225e-5,luq
ingver,3,2001-06-25,2006-08-14,5.136986301369863,193,147,145,6.531262258882888e-5,2.721359274534537e-6,luq
ingver,4,2006-08-14,2011-11-09,5.237704918032787,147,87,87,8.755028337149828e-5,0,luq
ingver,5,2011-11-09,2016-05-20,4.527322404371585,87,62,62,3.920306713771622e-5,0,luq
laepro,1,1992-09-27,1995-12-21,3.23224043715847,187,244,162,5.075762757424544e-5,1.6648501844352504e-4,luq
laepro,2,1995-12-21,2001-06-25,5.50958904109589,244,234,155,1.2055915823188099e-4,1.0701318539683818e-4,luq
laepro,3,2001-06-25,2006-08-14,5.136986301369863,234,188,179,7.432598323129428e-5,1.2162433619666337e-5,luq
laepro,4,2006-08-14,2011-11-09,5.237704918032787,188,134,132,7.671484009112625e-5,2.739815717540223e-6,luq
laepro,5,2011-11-09,2016-05-20,4.527322404371585,134,104,104,4.559677867720366e-5,0,luq
lonlat,1,1992-09-27,1995-12-21,3.23224043715847,5,5,4,2.0846146861511725e-6,2.0846146861511725e-6,luq
lonlat,2,1995-12-21,2001-06-25,5.50958904109589,5,3,3,2.76710771284722e-6,0,luq
lonlat,3,2001-06-25,2006-08-14,5.136986301369863,3,2,2,1.4230479464689935e-6,0,luq
lonlat,4,2006-08-14,2011-11-09,5.237704918032787,2,2,2,0,NaN,luq
lonlat,5,2011-11-09,2016-05-20,4.527322404371585,2,2,2,0,NaN,luq
magspl,1,1992-09-27,1995-12-21,3.23224043715847,2,2,2,0,NaN,luq
magspl,2,1995-12-21,2001-06-25,5.50958904109589,2,2,2,0,NaN,luq
magspl,3,2001-06-25,2006-08-14,5.136986301369863,2,0,0,1.25e-5,0,luq
magspl,4,2006-08-14,2011-11-09,5.237704918032787,0,0,0,NaN,NaN,luq
magspl,5,2011-11-09,2016-05-20,4.527322404371585,0,0,0,NaN,NaN,luq
manind,1,1992-09-27,1995-12-21,3.23224043715847,3,4,3,0,NaN,luq
manind,2,1995-12-21,2001-06-25,5.50958904109589,4,4,4,0,NaN,luq
manind,3,2001-06-25,2006-08-14,5.136986301369863,4,4,4,0,NaN,luq
manind,4,2006-08-14,2011-11-09,5.237704918032787,4,5,4,0,NaN,luq
manind,5,2011-11-09,2016-05-20,4.527322404371585,5,5,5,0,NaN,luq
manbid,1,1992-09-27,1995-12-21,3.23224043715847,1599,1651,1540,1.1556953074143568e-4,2.1742742224236205e-4,luq
manbid,2,1995-12-21,2001-06-25,5.50958904109589,1651,1823,1548,1.1994292183948934e-4,3.202359563675686e-4,luq
manbid,3,2001-06-25,2006-08-14,5.136986301369863,1823,1829,1742,1.0036186185491225e-4,1.07796073844165e-4,luq
manbid,4,2006-08-14,2011-11-09,5.237704918032787,1829,1785,1724,1.2830821124371083e-4,7.454096081777487e-5,luq
manbid,5,2011-11-09,2016-05-20,4.527322404371585,1785,1767,1714,9.957160505787294e-5,7.432809955024318e-5,luq
marnob,1,1992-09-27,1995-12-21,3.23224043715847,20,20,19,1.96800200221095e-6,1.96800200221095e-6,luq
marnob,2,1995-12-21,2001-06-25,5.50958904109589,20,19,16,4.9614676239082555e-6,3.7211007179311914e-6,luq
marnob,3,2001-06-25,2006-08-14,5.136986301369863,19,15,15,5.340696718093349e-6,0,luq
marnob,4,2006-08-14,2011-11-09,5.237704918032787,15,14,14,1.2268098955151574e-6,0,luq
marnob,5,2011-11-09,2016-05-20,4.527322404371585,14,14,14,0,NaN,luq
matdom,1,1992-09-27,1995-12-21,3.23224043715847,317,298,294,4.563594744623341e-5,7.936686512388419e-6,luq
matdom,2,1995-12-21,2001-06-25,5.50958904109589,298,253,253,5.452558520675189e-5,0,luq
matdom,3,2001-06-25,2006-08-14,5.136986301369863,253,225,225,3.569449176204288e-5,0,luq
matdom,4,2006-08-14,2011-11-09,5.237704918032787,225,194,194,3.924298953115159e-5,0,luq
matdom,5,2011-11-09,2016-05-20,4.527322404371585,194,164,164,4.416676963173013e-5,0,luq
melher,1,1992-09-27,1995-12-21,3.23224043715847,141,138,125,3.223456104973127e-5,2.6190580852906655e-5,luq
melher,2,1995-12-21,2001-06-25,5.50958904109589,138,121,113,3.072734997872613e-5,9.832751993192361e-6,luq
melher,3,2001-06-25,2006-08-14,5.136986301369863,121,106,106,1.923548002341305e-5,0,luq
melher,4,2006-08-14,2011-11-09,5.237704918032787,106,91,90,2.0376992758757457e-5,1.273562047422341e-6,luq
melher,5,2011-11-09,2016-05-20,4.527322404371585,91,70,68,3.544853702297939e-5,3.0824814802590776e-6,luq
mictet,1,1992-09-27,1995-12-21,3.23224043715847,165,185,125,8.488113007844879e-5,1.2732169511767318e-4,luq
mictet,2,1995-12-21,2001-06-25,5.50958904109589,185,207,115,9.558954860681381e-5,1.256319781689553e-4,luq
mictet,3,2001-06-25,2006-08-14,5.136986301369863,207,190,147,8.339553478267701e-5,5.9766799927585193e-5,luq
mictet,4,2006-08-14,2011-11-09,5.237704918032787,190,139,120,9.974621745149388e-5,2.7073973308262626e-5,luq
mictet,5,2011-11-09,2016-05-20,4.527322404371585,139,107,96,6.819790206806541e-5,1.744597494764464e-5,luq
mirgar,1,1992-09-27,1995-12-21,3.23224043715847,56,57,55,1.9456880039667336e-6,3.891376007933467e-6,luq
mirgar,2,1995-12-21,2001-06-25,5.50958904109589,57,59,55,2.3020609720612136e-6,4.604121944122427e-6,luq
mirgar,3,2001-06-25,2006-08-14,5.136986301369863,59,54,54,6.3021822234472546e-6,0,luq
mirgar,4,2006-08-14,2011-11-09,5.237704918032787,54,47,46,1.0175393287235966e-5,1.2719241609044957e-6,luq
mirgar,5,2011-11-09,2016-05-20,4.527322404371585,47,37,37,1.5119161524388283e-5,0,luq
mirchr,1,1992-09-27,1995-12-21,3.23224043715847,7,7,7,0,NaN,luq
mirchr,2,1995-12-21,2001-06-25,5.50958904109589,7,7,6,1.2070992535731309e-6,1.2070992535731309e-6,luq
mirchr,3,2001-06-25,2006-08-14,5.136986301369863,7,7,7,0,NaN,luq
mirchr,4,2006-08-14,2011-11-09,5.237704918032787,7,6,6,1.2688412719310412e-6,0,luq
mirchr,5,2011-11-09,2016-05-20,4.527322404371585,6,6,6,0,NaN,luq
myrdef,1,1992-09-27,1995-12-21,3.23224043715847,493,476,417,1.555389177818305e-4,1.207473177516842e-4,luq
myrdef,2,1995-12-21,2001-06-25,5.50958904109589,476,497,354,1.5567477948652246e-4,1.8247125792272714e-4,luq
myrdef,3,2001-06-25,2006-08-14,5.136986301369863,497,449,417,1.0433184216554013e-4,4.1732736866216054e-5,luq
myrdef,4,2006-08-14,2011-11-09,5.237704918032787,449,362,330,1.6022633125917758e-4,4.308607227137548e-5,luq
myrdef,5,2011-11-09,2016-05-20,4.527322404371585,362,289,276,1.315713617600049e-4,1.9888694219535624e-5,luq
myrspl,1,1992-09-27,1995-12-21,3.23224043715847,330,312,263,1.398433442334511e-4,1.022734905587926e-4,luq
myrspl,2,1995-12-21,2001-06-25,5.50958904109589,312,338,224,1.1381972624693633e-4,1.474482817289857e-4,luq
myrspl,3,2001-06-25,2006-08-14,5.136986301369863,338,295,266,9.624917283853681e-5,3.876702794885511e-5,luq
myrspl,4,2006-08-14,2011-11-09,5.237704918032787,295,214,195,1.4011550296568368e-4,2.66219455634799e-5,luq
myrspl,5,2011-11-09,2016-05-20,4.527322404371585,214,167,162,7.976386460147367e-5,7.669602365526315e-6,luq
ocoglo,1,1992-09-27,1995-12-21,3.23224043715847,1,1,1,0,NaN,luq
ocoglo,2,1995-12-21,2001-06-25,5.50958904109589,1,0,0,6.25e-6,0,luq
ocoglo,3,2001-06-25,2006-08-14,5.136986301369863,0,0,0,NaN,NaN,luq
ocoglo,4,2006-08-14,2011-11-09,5.237704918032787,0,0,0,NaN,NaN,luq
ocoglo,5,2011-11-09,2016-05-20,4.527322404371585,0,0,0,NaN,NaN,luq
ocosin,1,1992-09-27,1995-12-21,3.23224043715847,175,178,142,6.847195624887593e-5,7.469667954422829e-5,luq
ocosin,2,1995-12-21,2001-06-25,5.50958904109589,178,143,107,9.816465210788587e-5,4.977362642089988e-5,luq
ocosin,3,2001-06-25,2006-08-14,5.136986301369863,143,116,103,5.5301704986448184e-5,1.797305412059566e-5,luq
ocosin,4,2006-08-14,2011-11-09,5.237704918032787,116,76,73,6.135378712181402e-5,4.280496775940514e-6,luq
ocosin,5,2011-11-09,2016-05-20,4.527322404371585,76,55,54,3.453594546146039e-5,1.5698157027936542e-6,luq
ochpyr,1,1992-09-27,1995-12-21,3.23224043715847,2,2,2,0,NaN,luq
ochpyr,2,1995-12-21,2001-06-25,5.50958904109589,2,0,0,1.25e-5,0,luq
ochpyr,3,2001-06-25,2006-08-14,5.136986301369863,0,0,0,NaN,NaN,luq
ochpyr,4,2006-08-14,2011-11-09,5.237704918032787,0,0,0,NaN,NaN,luq
ochpyr,5,2011-11-09,2016-05-20,4.527322404371585,0,0,0,NaN,NaN,luq
ocoflo,1,1992-09-27,1995-12-21,3.23224043715847,8,6,6,4.257900675408755e-6,0,luq
ocoflo,2,1995-12-21,2001-06-25,5.50958904109589,6,5,4,2.6606216031936204e-6,1.3303108015968102e-6,luq
ocoflo,3,2001-06-25,2006-08-14,5.136986301369863,5,4,4,1.3283958933321543e-6,0,luq
ocoflo,4,2006-08-14,2011-11-09,5.237704918032787,4,4,4,0,NaN,luq
ocoflo,5,2011-11-09,2016-05-20,4.527322404371585,4,4,4,0,NaN,luq
